GAME.#,POSS.#,PLAY.ID,SHOT.CLOCK.THIRD,SHOT.TYPE,CONTESTED?,PAINT.TOUCH,CAUSE.OF.PAINT,PAINT.ATTACKER,DEFENDER-ATTACKER,PLAY.RESULT,POINT.RESULT
10,13,22,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
10,14,23,:30 - :21,Dunk,FALSE,TRUE,Cut,22 Kai Jones,Opponent-Guard,Assisted 2,2
10,15,24,:20 - :11,Hook (Post),TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Missed 2,0
10,15,25,:20 - :11,Layup,TRUE,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,Shooting Foul,1
10,16,26,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
10,16,27,:20 - :11,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Made 2,2
10,17,28,:10 - :00,Layup,TRUE,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Guard,Missed 2,0
10,17,29,:10 - :00,Layup,TRUE,TRUE,Perimeter Drive,20 Jericho Sims,Opponent-Big,Made 2,3
10,18,30,:30 - :21,N/A,N/A,TRUE,Transition,4 Greg Brown,Opponent-Guard,Turnover,0
10,19,31,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
10,19,32,:10 - :00,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
10,20,33,:30 - :21,Layup,FALSE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Made 2,2
10,21,34,:30 - :21,Layup,TRUE,TRUE,Transition,1 Andrew Jones,Opponent-Guard,Assisted 2,2
10,22,35,:30 - :21,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
10,23,36,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Made 2,2
10,24,37,:20 - :11,Dunk,TRUE,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Guard,Assisted 2,2
10,25,38,:20 - :11,Catch-and-shoot,TRUE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Missed 3,0
10,26,39,:30 - :21,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
10,27,40,:20 - :11,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Made 3,3
10,28,41,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
10,29,42,:30 - :21,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
10,30,43,:30 - :21,Floater/Runner,TRUE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Made 2,2
10,31,44,:20 - :11,Floater/Runner,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Made 2,2
10,32,45,:30 - :21,Dunk,TRUE,TRUE,Post-up (inside paint),22 Kai Jones,Opponent-Guard,Assisted 2,2
10,33,46,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
10,34,47,No Shot Clock,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
10,35,48,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Made 2,2
10,36,49,:20 - :11,N/A,N/A,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Floor Foul,0
10,36,50,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,20 Jericho Sims,Opponent-Big,Turnover,0
10,37,51,:20 - :11,Catch-and-shoot,TRUE,TRUE,Post-up (on the block),20 Jericho Sims,Opponent-Big,Assisted 3,3
10,38,52,:10 - :00,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
10,39,53,:30 - :21,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
10,39,54,:20 - :11,Tip,TRUE,TRUE,Offensive Rebound,4 Greg Brown,Opponent-Big,Missed 2,0
10,40,55,:30 - :21,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Assisted 3,3
10,41,56,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
10,42,57,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Missed 2,0
10,43,58,:10 - :00,Off-the-dribble (2),TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Big,Missed 2,0
10,44,59,:30 - :21,Floater/Runner,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Missed 2,0
10,44,60,:20 - :11,Tip,FALSE,TRUE,Offensive Rebound,20 Jericho Sims,N/A,Made 2,2
10,45,61,:20 - :11,Dunk,TRUE,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Guard,Missed 2,0
10,46,62,:20 - :11,Layup,TRUE,TRUE,Post-up (inside paint),22 Kai Jones,Opponent-Guard,Shooting Foul,2
10,47,63,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
10,48,64,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
10,48,65,:20 - :11,Floater/Runner,TRUE,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Big,Made 2,2
10,49,66,:20 - :11,Floater/Runner,TRUE,TRUE,Perimeter Drive,10 Donovan Williams,Opponent-Guard,Missed 2,0
10,50,67,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
10,51,68,:10 - :00,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Assisted 2,2
10,52,69,:30 - :21,Layup,FALSE,TRUE,Cut,30 Brock Cunningham,Opponent-Guard,Missed 2,0
10,53,70,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Missed 2,0
10,53,71,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Made 2,2
10,54,72,:10 - :00,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
10,54,73,:20 - :11,Hook (Post),TRUE,TRUE,Post-up (inside paint),3 Courtney Ramey,Opponent-Guard,Shooting Foul,1
10,55,74,:30 - :21,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
10,56,75,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
10,57,76,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
10,57,77,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,No Result,0
10,57,78,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 2,2
10,58,79,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
10,59,80,:20 - :11,N/A,N/A,TRUE,Cut,2 Matt Coleman III,Opponent-Guard,Floor Foul,0
10,59,81,:10 - :00,N/A,N/A,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Turnover,0
10,60,82,:20 - :11,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Made 3,3
10,61,83,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
10,62,84,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
10,63,85,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Made 2,2
10,64,86,:20 - :11,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
10,65,87,:20 - :11,Layup,TRUE,FALSE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Missed 2,0
10,66,88,:30 - :21,Free Throws,N/A,FALSE,N/A,N/A,N/A,Floor Foul (Bonus),1
10,66,89,:10 - :00,Off-the-dribble (2),TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Missed 2,0
10,67,90,:10 - :00,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Made 2,2
10,68,91,:30 - :21,Free Throws,N/A,FALSE,N/A,N/A,N/A,Floor Foul (Bonus),1
10,69,92,No Shot Clock,Free Throws,N/A,FALSE,N/A,N/A,N/A,Floor Foul (Bonus),2
11,1,1,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Made 2,2
11,2,2,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Made 2,2
11,3,3,:10 - :00,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Missed 2,0
11,4,4,:30 - :21,Layup,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Made 2,3
11,5,5,:30 - :21,Dunk,FALSE,TRUE,P&R Roll Man,20 Jericho Sims,Opponent-Guard,Assisted 2,2
11,6,6,:30 - :21,Dunk,FALSE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Assisted 2,2
11,7,7,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Made 2,2
11,8,8,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
11,8,9,:20 - :11,Layup,FALSE,TRUE,Cut,4 Greg Brown,N/A,Missed 2,0
11,9,10,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
11,10,11,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
11,11,12,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
11,12,13,:30 - :21,Layup,TRUE,TRUE,Transition,22 Kai Jones,Opponent-Big,Missed 2,0
11,13,14,:20 - :11,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
11,13,15,:20 - :11,Layup,TRUE,TRUE,Offensive Rebound,4 Greg Brown,N/A,Shooting Foul,1
11,14,16,:20 - :11,Off-the-dribble (2),FALSE,FALSE,N/A,N/A,N/A,Made 2,2
11,15,17,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Assisted 3,3
11,16,18,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
11,16,19,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Missed 2,0
11,16,20,:20 - :11,Catch-and-shoot,FALSE,TRUE,Offensive Rebound,30 Brock Cunningham,Opponent-Big,Missed 3,0
11,17,21,:30 - :21,Floater/Runner,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Made 2,2
11,18,22,:20 - :11,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
11,19,23,:20 - :11,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Assisted 3,3
11,20,24,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,No Result,0
11,20,25,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Shooting Foul,1
11,21,26,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,5 Royce Hamm Jr.,Opponent-Big,Floor Foul,0
11,21,27,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
11,22,28,:20 - :11,Catch-and-shoot,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Missed 3,0
11,23,29,:30 - :21,Dunk,TRUE,TRUE,Transition,22 Kai Jones,Opponent-Guard,Made 2,2
11,24,30,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Missed 2,0
11,25,31,:20 - :11,Hook (Post),TRUE,TRUE,Cut,22 Kai Jones,Opponent-Big,Missed 2,0
11,26,32,:30 - :21,Catch-and-shoot,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Missed 3,0
11,26,33,:20 - :11,Dunk,TRUE,TRUE,Offensive Rebound,22 Kai Jones,Opponent-Big,Missed 2,0
11,26,34,:20 - :11,N/A,N/A,TRUE,Offensive Rebound,22 Kai Jones,Opponent-Big,Turnover,0
11,27,35,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
11,27,36,:30 - :21,Catch-and-shoot,FALSE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Missed 3,0
11,27,37,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,22 Kai Jones,Opponent-Big,Made 2,2
11,28,38,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Turnover,0
11,29,39,:20 - :11,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Made 2,2
11,30,40,:30 - :21,N/A,N/A,TRUE,Transition,1 Andrew Jones,Opponent-Guard,Charge,0
11,31,41,:30 - :21,Dunk,FALSE,TRUE,Transition,22 Kai Jones,N/A,Assisted 2,2
11,32,42,:30 - :21,Dunk,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Missed 2,0
11,33,43,:20 - :11,N/A,N/A,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Turnover,0
11,34,44,:30 - :21,Catch-and-shoot,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Assisted 3,3
11,35,45,:30 - :21,Layup,TRUE,TRUE,Transition,3 Courtney Ramey,Opponent-Guard,Missed 2,0
11,35,46,:20 - :11,Layup,TRUE,TRUE,Offensive Rebound,5 Royce Hamm Jr.,Opponent-Guard,Missed 2,0
11,36,47,:20 - :11,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
11,36,48,:20 - :11,Free Throws,N/A,TRUE,Offensive Rebound,30 Brock Cunningham,Opponent-Guard,Floor Foul (Bonus),0
11,37,49,:20 - :11,Layup,TRUE,TRUE,Cut,4 Greg Brown,Opponent-Guard,Assisted 2,2
11,38,50,:20 - :11,Hook (Post),TRUE,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Missed 2,0
11,38,51,:20 - :11,Layup,TRUE,TRUE,Offensive Rebound,3 Courtney Ramey,Opponent-Guard,Shooting Foul,2
11,39,52,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
11,40,53,:20 - :11,Catch-and-shoot,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Missed 3,0
11,41,54,:20 - :11,Hook (Post),TRUE,TRUE,Post-up (inside paint),5 Royce Hamm Jr.,Opponent-Big,Missed 2,0
11,42,55,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Made 2,2
11,43,56,:10 - :00,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
11,44,57,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Big,Shooting Foul,1
11,45,58,:20 - :11,Floater/Runner,FALSE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Made 2,2
11,46,59,:10 - :00,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
11,47,60,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
11,48,61,:30 - :21,Layup,TRUE,TRUE,Cut,22 Kai Jones,Opponent-Big,Shooting Foul,2
11,49,62,:30 - :21,N/A,N/A,FALSE,Transition,N/A,N/A,Turnover,0
11,50,63,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Made 2,2
11,51,64,:10 - :00,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
11,52,65,:30 - :21,Floater/Runner,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Big,Made 2,2
11,53,66,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Floor Foul,0
11,53,67,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Offensive Foul,0
11,54,68,:30 - :21,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Shooting Foul,2
11,55,69,:30 - :21,Layup,FALSE,TRUE,Transition,22 Kai Jones,N/A,Assisted 2,2
11,56,70,:20 - :11,Off-the-dribble (2),TRUE,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Big,Made 2,2
11,57,71,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
11,58,72,:20 - :11,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
11,59,73,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Made 2,2
11,60,74,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Missed 2,0
11,61,75,:30 - :21,Dunk,FALSE,TRUE,P&R Ball Handler,2 Matt Coleman III,N/A,Made 2,2
11,62,76,:30 - :21,Floater/Runner,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Made 2,2
11,63,77,:30 - :21,Catch-and-shoot,TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Missed 3,0
11,63,78,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Missed 2,0
11,64,79,:30 - :21,Free Throws,N/A,FALSE,N/A,N/A,N/A,Floor Foul (Bonus),0
11,65,80,:20 - :11,N/A,N/A,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Turnover,0
11,66,81,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,No Result,0
11,66,82,:10 - :00,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Shooting Foul,2
11,67,83,:30 - :21,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
11,68,84,:30 - :21,Layup,TRUE,TRUE,Cut,2 Matt Coleman III,Opponent-Guard,Shooting Foul,2
11,69,85,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Made 2,2
11,70,86,No Shot Clock,Catch-and-shoot,FALSE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Assisted 3,3
12,1,1,:30 - :21,Layup,TRUE,TRUE,Perimeter Drive,4 Greg Brown,Opponent-Big,Shooting Foul,1
12,2,2,:30 - :21,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Made 3,3
12,3,3,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
12,4,4,:20 - :11,Off-the-dribble (3),FALSE,FALSE,N/A,N/A,N/A,Made 3,3
12,5,5,:30 - :21,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
12,5,6,:20 - :11,N/A,N/A,TRUE,Offensive Rebound,4 Greg Brown,N/A,No Result,0
12,5,7,:10 - :00,Layup,TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Big,Made 2,2
12,6,8,:30 - :21,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
12,6,9,:20 - :11,Dunk,TRUE,TRUE,Offensive Rebound,4 Greg Brown,Opponent-Guard,Missed 2,0
12,7,10,:20 - :11,Dunk,FALSE,TRUE,P&R Roll Man,22 Kai Jones,Opponent-Guard,Assisted 2,2
12,8,11,:20 - :11,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Made 3,3
12,9,12,:30 - :21,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Shooting Foul,2
12,10,13,:30 - :21,Off-the-dribble (2),TRUE,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Big,Missed 2,0
12,10,14,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
12,11,15,:30 - :21,Floater/Runner,TRUE,FALSE,N/A,N/A,N/A,Shooting Foul,1
12,12,16,:20 - :11,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Assisted 3,3
12,13,17,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Made 2,2
12,14,18,:10 - :00,Off-the-dribble (2),TRUE,TRUE,N/A,N/A,N/A,Missed 2,0
12,14,19,:20 - :11,N/A,N/A,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,Floor Foul,0
12,14,20,:10 - :00,Dunk,TRUE,TRUE,Cut,22 Kai Jones,Opponent-Big,Missed 2,0
12,15,21,:20 - :11,Floater/Runner,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Assisted 2,2
12,16,22,:20 - :11,Dunk,TRUE,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Made 2,2
12,17,23,:10 - :00,Catch-and-shoot,FALSE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Assisted 3,3
12,18,24,:20 - :11,Layup,TRUE,TRUE,Cut,20 Jericho Sims,Opponent-Big,Shooting Foul,1
12,19,25,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Made 3,3
12,20,26,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
12,20,27,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
12,21,28,:20 - :11,Hook (Post),TRUE,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Missed 2,0
12,21,29,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,10 Donovan Williams,Opponent-Guard,Missed 2,0
12,21,30,:10 - :00,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
12,22,31,:30 - :21,Free Throws,N/A,FALSE,N/A,N/A,N/A,Technical Foul,2
12,23,32,:20 - :11,Dunk,FALSE,TRUE,P&R Roll Man,20 Jericho Sims,N/A,Assisted 2,2
12,24,33,:30 - :21,N/A,N/A,TRUE,Perimeter Drive,10 Donovan Williams,Opponent-Guard,Offensive Foul,0
12,25,34,:30 - :21,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
12,25,35,:20 - :11,Free Throws,N/A,FALSE,N/A,N/A,N/A,Floor Foul (Bonus),2
12,26,36,:20 - :11,Free Throws,N/A,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Floor Foul (Bonus),0
12,27,37,:30 - :21,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Made 3,3
12,28,38,:20 - :11,Off-the-dribble (2),TRUE,TRUE,P&R Ball Handler,1 Andrew Jones,Opponent-Guard,Made 2,2
12,29,39,:20 - :11,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Made 3,3
12,30,40,:30 - :21,Layup,TRUE,TRUE,P&R Roll Man,5 Royce Hamm Jr.,Opponent-Big,Shooting Foul,1
12,31,41,:20 - :11,Catch-and-shoot,FALSE,FALSE,N/A,N/A,N/A,Missed 3,0
12,32,42,:30 - :21,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
12,33,43,No Shot Clock,Off-the-dribble (2),TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Missed 2,0
12,34,44,:20 - :11,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
12,35,45,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
12,36,46,:10 - :00,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
12,37,47,:10 - :00,Catch-and-shoot,TRUE,TRUE,Cut,2 Matt Coleman III,Opponent-Guard,Missed 3,0
12,37,48,:10 - :00,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
12,37,49,:20 - :11,N/A,N/A,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,No Result,0
12,37,50,:10 - :00,Catch-and-shoot,TRUE,TRUE,Post-up (on the block),20 Jericho Sims,Opponent-Big,Assisted 3,3
12,38,51,:30 - :21,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
12,39,52,:20 - :11,Floater/Runner,TRUE,TRUE,P&R Roll Man,20 Jericho Sims,Opponent-Big,Shooting Foul,1
12,40,53,:10 - :00,Off-the-dribble (3),TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
12,41,54,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Big,Missed 2,0
12,41,55,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Made 3,3
12,42,56,:20 - :11,N/A,N/A,FALSE,N/A,N/A,N/A,Turnover,0
12,43,57,:30 - :21,Dunk,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Guard,Assisted 2,2
12,44,58,:10 - :00,N/A,N/A,TRUE,Perimeter Drive,1 Andrew Jones,Opponent-Guard,Turnover,0
12,45,59,:30 - :21,Layup,TRUE,TRUE,Transition,1 Andrew Jones,Opponent-Guard,Shooting Foul,2
12,46,60,:20 - :11,Off-the-dribble (2),TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Big,Missed 2,0
12,47,61,:20 - :11,Layup,TRUE,TRUE,Perimeter Drive,22 Kai Jones,Opponent-Big,Shooting Foul,1
12,48,62,:20 - :11,N/A,N/A,TRUE,Cut,22 Kai Jones,Opponent-Big,Turnover,0
12,49,63,:20 - :11,Dunk,FALSE,TRUE,P&R Roll Man,20 Jericho Sims,N/A,Assisted 2,2
12,50,64,:10 - :00,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Made 3,3
12,51,65,:20 - :11,Dunk,TRUE,TRUE,Cut,4 Greg Brown,Opponent-Big,Shooting Foul,2
12,52,66,:10 - :00,Catch-and-shoot,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Missed 3,0
12,53,67,:30 - :21,Off-the-dribble (2),TRUE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Guard,Missed 2,0
12,53,68,:20 - :11,Layup,FALSE,TRUE,Offensive Rebound,20 Jericho Sims,Opponent-Big,Made 2,2
12,54,69,:30 - :21,N/A,N/A,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,Turnover,0
12,55,70,:20 - :11,Catch-and-shoot,TRUE,FALSE,N/A,N/A,N/A,Missed 3,0
12,56,71,:10 - :00,Hook (Post),TRUE,TRUE,Post-up (inside paint),20 Jericho Sims,Opponent-Big,Missed 2,0
12,57,72,:20 - :11,Layup,TRUE,TRUE,P&R Ball Handler,3 Courtney Ramey,Opponent-Big,Missed 2,0
12,58,73,:30 - :21,Free Throws,N/A,TRUE,Transition,4 Greg Brown,Opponent-Guard,Floor Foul (Bonus),0
12,59,74,:30 - :21,Layup,FALSE,TRUE,Transition,3 Courtney Ramey,Opponent-Guard,Missed 2,0
12,60,75,:10 - :00,Layup,TRUE,TRUE,Perimeter Drive,20 Jericho Sims,Opponent-Big,Shooting Foul,2
12,61,76,:20 - :11,Catch-and-shoot,TRUE,TRUE,Perimeter Drive,2 Matt Coleman III,Opponent-Guard,Made 3,3
12,62,77,:20 - :11,N/A,N/A,TRUE,Perimeter Drive,3 Courtney Ramey,Opponent-Guard,No Result,0
12,62,78,:10 - :00,Off-the-dribble (2),TRUE,FALSE,N/A,N/A,N/A,Missed 2,0
12,63,79,:20 - :11,Catch-and-shoot,FALSE,TRUE,P&R Ball Handler,2 Matt Coleman III,Opponent-Big,Assisted 3,3
